"183","DARIUS BOGDAN VÂLCOV ","senat","psd","https://www.senat.ro/FisaSenator.aspx?ParlamentarID=1a3f2bbd-f43a-4ebf-b032-acad447c6d82",,"http://discutii.mfinante.ro/static/10/Mfp/prezentare/CVDariusValcovMinistru.pdf",NULL,,NULL,"2019-09-01 11:25:33"
"249","DINICĂ Silvia-Monica",,"usr","https://www.senat.ro/FisaSenator.aspx?ParlamentarID=0DE3188E-D7FA-4A44-B47B-4A2FC992A307",,NULL,NULL,,"Senator Decembrie 2016 - prezent
 

Secretar în Biroul Permanent al Senatului (ianuarie 2019 - prezent)

Secretar în Comisia economică, industrii și servicii (decembrie 2016 - prezent)
   Responsabilă cu revizuirea / examinarea / propunerea proiectelor legislative transmise către Comisia economică, industrii și servicii în domeniul: politicii industriale, dezvoltării regionale și prognozării economice, afacerilor și investițiilor străine, întreprinderilor mici și mijlocii, turismului, implementării unei politici comerciale comune a Uniunii Europene, promovării și protecției intereselor economice ale consumatorilor, proprietății industriale, brevetelor și mărcilor comerciale, concurenței și ajutoarelor de stat, societății informaționale și tehnologiei informației, impactului asupra politicilor economice și industriale ale politicilor de mediu, energiei și transporturilor, dezvoltării durabile.

Membru în Comisia pentru comunicații și tehnologia informației (septembrie 2018 - prezent)
     Responsabilă cu revizuirea/examinarea/propunerea proiectelor legislative transmise către Comisia pentru comunicații și tehnologia informației. Domenii de activitate: tehnologia informației și comunicațiilor, tehnologii avansate specifice domeniului, alinierea la reglementările, respectiv la standardele internaționale, și proprietatea intelectuală în domeniu. 

Membru în Comisia specială pentru revizuirea și modificarea legislației privind comercializarea produselor alimentare (decembrie 2016 - prezent)

Membru în Comisia pentru transporturi și energie (decembrie 2016 - septembrie 2018)
     Responsabilă cu revizuirea/examinarea/propunerea proiectelor legislative transmise către Comisia pentru transporturi și energie în domeniul: politicii energetice, securității aprovizionării cu energie și eficienței energetice, rețelelor de transport și infrastructură energetică, securității nucleare, protecției intereselor economice ale consumatorilor în domeniile transportului și energiei.

Activitate internațională: Uniunea Interparlamentară - Comisia pentru dezvoltare durabilă, finanțe și comerț (aprilie 2017 - prezent)

Afiliere politică: Uniunea Salvați România

Educație
Doctorat în Matematică Aplicată, Universitatea de Stat din Colorado, Colorado, SUA (2011-2014)

Master în Managementul Riscului, Academia de Studii Economice, Facultatea Asigurări, Bănci și Burse de Valori și Facultatea de Cibernetică, Statistică și Informatică Economică, București, România (2008-2010)

Master în Matematică Aplicată, Universitatea de Stat din Colorado, Colorado, SUA (2002- 2004)

Licențiată în matematică, Facultatea de Informatică și Matematică, Universitatea București, România (1995-1999)

Experiență profesională
Telekom Romania, București
Manager de Campanie & Retenție, Marketing, Segment Business (2016)

Telekom Romania, București
Specialist Retenție, Marketing, Divizie Business (2014-2016)

Romtelecom S.A, București
Analist reglementări & Concurență (2005-2014)

Universitatea de Stat din Colorado, Colorado, SUA
Asistent universitar (2002- 2005)
- Responsabil pentru predare cursuri: Analiza, Ecuatii Diferentiale, Geometrie, Trigonometrie;

Facultatea de Matematică și Informatică, București
Preparator universitar (2000 - 2001)
- Responsabil pentru predare seminarii: Geometrie diferentiala, Algebra Liniara, Analiza;

Limbi străine
Engleză, Franceză, Spaniolă","2019-09-01 13:47:40"
"250","ILIE Viorel",,"alde","https://www.senat.ro/FisaSenator.aspx?ParlamentarID=873B7D90-9B3E-4BD7-A850-6B745B2043A4",,"http://mrp.gov.ro/web/wp-content/uploads/2017/04/cvMinistruMRPViorelILIE.pdf",NULL,,"CV
Informatii Personale
Nume / Prenume: ILIE M. VIOREL

Adresa: Piata Victoriei nr. 1

Telefon: 021 316 36 77

Nationalitate: ROMANA

Data nasterii: 19 martie 1965

Sex: Masculin

Experienta Profesionala
Perioada 03.04.2017 → Prezent
Functia sau postul ocupat – Ministru pentru Relatia cu Parlamentul
Nume si adresa  angajatorului – Ministerul pentru Relatia cu Parlamentul, Piata Victoriei nr 1
Tipul activitatii– Guvernul Romaniei

Perioada 21.12.2016 → Prezent
Functia sau postul ocupat – Senator
Nume si adresa angajatorului – Senatul Romaniei
Tipul activitatii–  Parlamentul Romaniei

Perioada 23.06.2008→ 13.01.2017
Functia sau postul ocupat – Primar
Nume si adresa angajatorului – Primaria Municipiului Moinesti, Str. V. Alecsandri, nr. 14, Moinesti, 605400, Jud. Bacau
Tipul activitatii –Administratie publica locala

Perioada 03.04.2017 → Prezent
Functia sau postul ocupat – Ministru pentru Relatia cu Parlamentul
Nume si adresa angajatorului – Ministerul pentru Relatia cu Parlamentul, Piata Victoriei nr 1
Tipul activitatii– Guvernul Romaniei

Perioada 21.12.2016 → Prezent
Functia sau postul ocupat – Senator
Nume si adresa angajatorului – Senatul Romaniei
Tipul activitatii– Parlamentul Romaniei

Perioada 23.06.2008→ 13.01.2017
Functia sau postul ocupat– Primar
Nume si adresa angajatorului – Primaria Municipiului Moinesti, Str. V. Alecsandri, nr. 14, Moinesti, 605400, Jud. Bacau
Tipul activitatii–Administratie publica locala

Perioada 01.01.2000 → 23.06.2008
Functia sau postul ocupat – Director si Administrator
Nume si adresa angajatorului– SC. Trust Incom SRL Moinesti, Str. Tudor Vladimirescu nr. 104, Moinesti, 605400, Jud. Bacau

Perioada 01.07.1997 → 14.06.1999
Functia sau postul ocupat – Sef Serviciu Informatica
Nume si adresa angajatorului – S.N. Petrom R.A., Sucursala Moinesti

Perioada 10.10.1991 → 15.06.1997
Functia sau postul ocupat – Inginer
Nume si adresa angajatorului – S.P. Modarzau

Perioada 01.03.1991 → 16.10.1991
Functia sau postul ocupat – Inginer
Nume si adresa angajatorului – Centrul de Calcul si Lucrari Auxiliare Bucuresti

Perioada 15.02.1990→ 01.03.1991
Functia sau postul ocupat – Inginer
Nume si adresa angajatorului – Trust Foraj Extractie Moinesti

Perioada 12.09.1989 → 15.02.1990
Functia sau postul ocupat – Inginer
Nume si adresa angajatorului – Combinatul Petrochimic Borzesti, Str. Industriilor, nr.3, Mun. Onesti, Jud. Bacau

Educatie si formare
Perioada Octombrie- Noiembrie 2017
Calificarea/ Diploma obtinuta – Curs postuniversitar de formare și dezvoltare continuă  ”Securitate și bună guvernare”
Numele si tipul institutiei de invatamant/ furnizorului – Colegiul Național de Apărare, Universitatea Naționala de Apărare Carol I

Perioada Aprilie- Septembrie 2012
Calificarea/ Diploma obtinuta – Curs “Politica externa si diplomatie”
Numele si tipul institutiei de invatamant/ furnizorului – Institutul Diplomatic Roman – I.D.R.

Perioada Decembrie 2011- Mai 2012
Calificarea/ Diploma obtinuta – Curs “Inalti functionari publici”
Numele si tipul institutiei de invatamant/ furnizorului – Agentia Nationala a Functionarilor Publici – A.N.F.P.

Perioada 1 Octombrie 2009 – 15 Iunie 2011
Calificarea/ Diploma obtinuta – Master “Comunicare, Creativitate si Competente Psihosociale in Organizatii”
Numele si tipul institutiei de invatamant/ furnizorului – Universitatea “Petre Andrei”, Iasi

Perioada 1 Octombrie 2008 – 15 Iunie 2010
Calificarea/ Diploma obtinuta – Master”Gestionarea Resurselor in Administratia Publica”
Numele si tipul institutiei de invatamant/ furnizorului – Universitatea “George Bacovia”, Bacau

Perioada 1984 – 1989
Calificarea/ Diploma obtinuta –Diploma de licenta
Numele si tipul institutiei de invatamant/ furnizorului – Institutul Politehnic “Gheorghe Asachi”, Iasi – Facultatea de Electrotehnica, specializarea Automatizari si Calculatoare

Perioada 1979 – 1983
Calificarea/ Diploma obtinuta – Diploma Bacalaureat
Numele si tipul institutiei de invatamant/ furnizorului – Liceul de matematica – fizica, Iasi – profil Informatica

Aptitudini si competente personale
Limba materna
Romana

Limbi straine cunoscute
Franceza

abilitatea de a citi | Bine
abilitatea de a scrie | Satisfacator
abilitatea de a vorbi | Satisfacator
Engleza

abilitatea de a citi | Foarte bine
abilitatea de a scrie | Bine
abilitatea de a vorbi | Foarte bine
 

Competente si abilitati sociale
Abilitati de comunicare, informare si promovare
Spirit de echipa
Competente si abilitati organizatorice
Aptitudini manageriale
Spirit organizatoric
Abilitati de lucru in echipa, Management de proiecte
Competente si aptitudini de utilizare a calculatorului
Cunostiinte hardware
Cunostiinte operare Windows, Word, Excel, Power Point, Corel
Alte competente si aptitudini
Initiativa, echilibru, loialitate
Determinare si orientare spre rezultate
Disponibilitate la efort intelectual sustinut
Permis de conducere categoria B","2019-09-01 13:47:54"
"251","ILIESCU Cătălin Lucian",,"pmp","https://www.senat.ro/FisaSenator.aspx?ParlamentarID=6B947065-0A4C-4A79-80FA-51111310CE61","http://www.cdep.ro/pls/parlam/structura2015.mp?idm=142&cam=1&leg=2016",NULL,NULL,,NULL,"2019-09-01 13:50:38"
"253","PĂNESCU Doru-Adrian",,"psd","https://www.senat.ro/FisaSenator.aspx?ParlamentarID=F6A5269B-6643-479A-B011-A16901FF2ED2",,"https://www.upg-ploiesti.ro/sites/default/files/doctorat/2017/CHIRCU_CV_PROF._PANESCU.pdf",NULL,,NULL,"2019-09-01 13:54:03"
"254","MARIN N. Gheorghe",,"psd","https://www.senat.ro/FisaSenator.aspx?ParlamentarID=79684B06-3996-4457-9BDF-7F3822AFD0E7",,NULL,NULL,,NULL,"2019-09-01 13:55:46"
"255","NIȚĂ Ilie",,"alde","https://www.senat.ro/FisaSenator.aspx?ParlamentarID=82C06FC9-986D-4839-9C08-93C4C1E3E376",,NULL,NULL,,NULL,"2019-09-01 14:00:50"
"256","SMARANDACHE Miron-Alexandru",,"psd","https://www.senat.ro/FisaSenator.aspx?ParlamentarID=B798BF7D-CB6A-4C58-A0D7-DBDB9DD8AD6D",,NULL,NULL,,NULL,"2019-09-01 14:01:45"
"257","BUTUNOI Ionel-Daniel",,"psd","https://www.senat.ro/FisaSenator.aspx?ParlamentarID=F47A17A9-7057-49E6-899B-1B5A0860BA57",,NULL,NULL,,NULL,"2019-09-01 14:02:44"
"258","FILIPESCU Răducu-George",,"pnl","https://www.senat.ro/FisaSenator.aspx?ParlamentarID=F3D8BFFD-F20B-437B-8D04-6336F7AB955C",,"http://img.mediafax.ro/politician/718/cv.doc",NULL,,NULL,"2019-09-01 14:03:59"
"259","MARUSSI George-Nicolae",,"usr","https://www.senat.ro/FisaSenator.aspx?ParlamentarID=6C3CAD42-B753-4495-9109-804ED5CA1D95","http://www.cdep.ro/pls/parlam/structura2015.mp?idm=77&leg=2016&cam=1",NULL,NULL,,"Quick Facts
Intro	Romanian politician
Occupations	Politician Chemical engineer Manager
Countries	Romania
Birth	March 16, 1969 (Ploiești)
Education	Oil & Gas University of Ploiești
The details
Biography
George-Nicolae Marussi (n. 16 martie 1969, Ploiești, România) este un senator român, ales în 2016.

Vezi și
Legislatura 2016-2020 (Senat)
Parlamentul României
Legături externe
Activitatea parlamentară","2019-09-01 14:06:12"
"260","POPA G. Cornel",,"pnl","https://www.senat.ro/FisaSenator.aspx?ParlamentarID=83897B9B-48E4-4256-B9A7-BC126A663C71","https://issuu.com/bogdanpater/docs/raportsenatorcornelpopa2017",NULL,NULL,,NULL,"2019-09-01 14:07:28"
"262","TOMA Vasilică",,"psd","https://www.senat.ro/FisaSenator.aspx?ParlamentarID=8BA72442-003E-4053-BBDB-F10BB663A6B6",,NULL,NULL,,NULL,"2019-09-01 14:09:59"
"263","SALAN Viorel",,"psd","https://www.senat.ro/FisaSenator.aspx?ParlamentarID=B94B0A37-8F01-4EAE-AB42-D5E104CC6083",,NULL,NULL,,NULL,"2019-09-01 14:23:48"
"264","SIBINESCU Ionuț",,"alde","https://www.senat.ro/FisaSenator.aspx?ParlamentarID=913E384A-1603-423F-9146-D6968F92A891",,NULL,NULL,,NULL,"2019-09-01 14:25:30"
"266","CORLĂŢEAN Titus",,"psd","https://www.senat.ro/FisaSenator.aspx?ParlamentarID=52450F63-BE91-40EA-A4DD-35982161FA45",,"http://www.politicaromaneasca.ro/files/fisiere/TitusCorlean.pdf","https://www.juridice.ro/wp-content/uploads/2012/05/cv_corlatean_titus.doc",,NULL,"2019-09-01 14:27:36"
"267","DUMITRESCU Cristian-Sorin",,"psd","https://www.senat.ro/FisaSenator.aspx?ParlamentarID=0A71F515-0640-4822-A0F1-565F3FE43BB1",,"http://politice.ucdc.ro/cv/Stiinte-Politice/Dumitrescu-C_CV.pdf",NULL,,NULL,"2019-09-01 14:28:46"
"268","MATEI Constantin-Bogdan",,"psd","https://www.senat.ro/FisaSenator.aspx?ParlamentarID=A50ACBCE-16A7-4067-BB82-8115D46960F7",,"http://gov.ro/fisiere/ministri_fisiere/CV_-_MATEI_Constantin_Bogdan.pdf",NULL,,NULL,"2019-09-01 14:29:32"
"269","POP Gheorghe",,"psd","https://www.senat.ro/FisaSenator.aspx?ParlamentarID=1E40D95E-DA64-4117-8FCD-BB293D5B9157",,NULL,NULL,,NULL,"2019-09-01 14:31:28"
"270","ŞOPTICĂ Costel",,"pnl","https://www.senat.ro/FisaSenator.aspx?ParlamentarID=B8811EE2-7A4B-4779-9264-E7AA9B44A1DA",,NULL,NULL,,NULL,"2019-09-01 14:33:30"
"271","SIMIONCA Ioan",,"alde","https://www.senat.ro/FisaSenator.aspx?ParlamentarID=52FC6651-C776-4001-A1BC-DAED2FB464EE",,NULL,NULL,,NULL,"2019-09-01 14:34:44"
"272","AVRAM Nicolae",,"psd","https://www.senat.ro/FisaSenator.aspx?ParlamentarID=7C1694BB-03A9-4B25-BD13-0253A2C63F31",,NULL,NULL,,NULL,"2019-09-01 14:35:49"
"273","GIOANCĂ Eugen",,"psd","https://www.senat.ro/FisaSenator.aspx?ParlamentarID=432CE7BE-452D-48E2-BFDE-068B5D741E05",,NULL,NULL,,NULL,"2019-09-01 14:37:09"
"274","GOȚIU Remus Mihai",,"usr","https://www.senat.ro/FisaSenator.aspx?ParlamentarID=822363C0-E7C2-4C01-B86F-67BC94F63980","http://www.cdep.ro/pls/parlam/structura2015.mp?idm=59&leg=2016&cam=1",NULL,NULL,,NULL,"2019-09-01 14:37:53"
"275","MAZILU Liviu-Lucian",,"psd","https://www.senat.ro/FisaSenator.aspx?ParlamentarID=1759C7F0-DD95-4B78-8BA9-840BE1149273",,NULL,NULL,,NULL,"2019-09-01 14:38:31"
"276","SAVIN Emanoil",,"psd","https://www.senat.ro/FisaSenator.aspx?ParlamentarID=0F6614BA-708B-44B4-9156-D5EDB3DCA047",,"http://orasul-busteni.ro/PRIMAR/CURRICULUM%20VITAE.pdf",NULL,,NULL,"2019-09-01 14:39:27"
"277","STOCHECI Cristina-Mariana",,"psd","https://www.senat.ro/FisaSenator.aspx?ParlamentarID=648D2FBF-30B5-44AC-98B2-E6CFC5AE139C","https://pdfslide.net/documents/cristina-mariana-stocheci.html","https://www.upit.ro/_document/2168/stocheci_cristina_.pdf",NULL,,NULL,"2019-09-01 14:40:54"
"278","TUROS Lóránd",,"udmr","https://www.senat.ro/FisaSenator.aspx?ParlamentarID=8833F3B5-A88F-44A4-A615-F614FA960900",,NULL,NULL,,NULL,"2019-09-01 14:41:53"
"279","VELA Ion Marcel",,"pnl","https://www.senat.ro/FisaSenator.aspx?ParlamentarID=ECB5198F-31ED-44C7-A13B-F83E342DD96E",,NULL,NULL,,NULL,"2019-09-01 14:42:42"
"280","POPESCU-TĂRICEANU I. Călin-Constantin-Anton",,"alde","https://www.senat.ro/FisaSenator.aspx?ParlamentarID=522AFEA4-B00C-44EC-802F-BE592C406A5C","http://www.cdep.ro/pls/parlam/structura2015.mp?idm=105&cam=2&leg=1996&pag=0",NULL,NULL,,"Premierul desemnat sa alcătuiasca noul executiv, Călin Popescu Tăriceanu, a reuşit să formeze o echipă guvernamentală în care sunt reprezentate patru partide politice: PNL, PD, UDMR şi PUR.

INFORMAŢII PERSONALE

Data naşterii: 14 Ianuarie 1952

Starea civila: casatorit, 2 copii

EXPERIENTA PROFESIONALA

·     Preşedinte de o­noare, Asociaţia Producătorilor şi Importatorilor de Automobile (APIA), din 2003
·     Preşedinte, Asociaţia Producătorilor şi Importatorilor de Automobile (APIA),
·     2001-2003
·     Membru fondator şi Preşedinte al APIA, 1994-1997
·     Partener asociat, Automotive Trading Services, Importator oficial Citroen,
·     din 1993
·     Director General - Radio Contact Romania, 1992-1996
·     Fondator al primul post de radio privat din România, 1990
·     Asistent universitar - Facultatea de Hidrotehnica,Institutul de constructii, Bucureşti, 1980-1991
·     Inginer - Construcţii Industriale, Bucureşti, 1977-1979
·     Inginer - Administraţia Naţională a Apelor, Filiala Arges, 1976-1977

STUDII

·     M.Sc. Informatică şi Matematică pentru Cercetare, Universitatea Bucureşti
·     Facultatea de Hidrotehnica - Institutul de Construcţii, Bucureşti
·     Liceul “St. Sava”, Bucureşti

CARIERA POLITICA

·     Preşedinte Interimar al Partidului Naţional Liberal (PNL), din 2 octombrie 2004
·     Vice-preşedinte al Partidului European Liberal Democrat, din 2003
·     MP, Vice-preşedinte al Comisiei Buget, Finanţe şi Bănci din 2000
·     MP, Comisia pentru Politică Economică, Reformă şi Privatizare, 1996-2000
·     Ministru al Industriei şi Comerţului, 1996-1997
·     Ministru de Stat, 1996-1997
·     Vice-preşedinte al Partidului Naţional Liberal, 1993-2004
·     Membru al Adunarii Constituante (Parlament), 1990-1992
·     Secretar Executiv al Partidului Naţional Liberal, 1990-1992
·     Fondator al Partidului Naţional Liberal, 1990

PRINCIPALELE REALIZĂRI ÎN PLAN POLITIC

·     Restructurarea sectorului petrolier din România şi înfiinţarea Companiei Naţionale a Petrolului PETROM
·     Restructurarea sectorului minier din România
·     Restructurarea Companiei Naţionale Electrica
·     Realizarea proiectelor de restructurare a industriei oţelului şi producţiei de automobile
·     Liberalizarea comperţului extern, prin eliminarea barierelor non-tarifare

ACTIVITATEA STIINTIFICA

·     37 lucrări ştiinţifice şi articole în domeniul alimentării cu apă şi tratamentului apei

LIMBI STRAINE

·     Engleză - fluent
·     Franceză - fluent","2019-09-01 14:45:18"
"281","MOGA Nicolae",,"psd","https://www.senat.ro/FisaSenator.aspx?ParlamentarID=DAACF2C2-38D4-4D52-9876-8C8EF53D93B2",,NULL,NULL,,NULL,"2019-09-01 14:54:07"
"282","FEDEROVICI Doina-Elena",,"psd","https://www.senat.ro/FisaSenator.aspx?ParlamentarID=04AAC849-2FF2-4EB6-B27D-5A55EE0D0754",,NULL,NULL,,NULL,"2019-09-01 14:55:43"
"284","ARCAN Emilia",,"psd","https://www.senat.ro/FisaSenator.aspx?ParlamentarID=DEB9DC80-301B-4093-9291-01ED8FC5CEB6",,NULL,NULL,,NULL,"2019-09-01 14:58:04"
"285","MARIN Nicolae",,"psd","https://www.senat.ro/FisaSenator.aspx?ParlamentarID=75CABB44-8CA8-47C8-9A08-801636CEE762",,NULL,NULL,,NULL,"2019-09-01 14:58:51"
"287","TÁNCZOS Barna",,"udmr","https://www.senat.ro/FisaSenator.aspx?ParlamentarID=14BA85D0-C7F9-4ED9-A14D-EB272B9F81C6",,"http://img.mediafax.ro/politician/837/cv.doc",NULL,,NULL,"2019-09-01 15:01:02"
"288","FĂLCOI Nicu",,"usr","https://www.senat.ro/FisaSenator.aspx?ParlamentarID=48E09A46-DF1C-4C32-932E-59AA52FD18FE","http://www.cdep.ro/pls/parlam/structura2015.mp?idm=50&cam=1&leg=2016",NULL,NULL,,NULL,"2019-09-01 15:02:33"
"289","MANDA St. Iulian-Claudiu",,"psd","https://www.senat.ro/FisaSenator.aspx?ParlamentarID=244DD5C3-8F96-4F23-8C7A-7B1C83A9A828",,"http://storage1.dms.mpinteractiv.ro/media/1/1481/25326/13009564/1/cv-claudiu-manea.pdf",NULL,,"Curriculum Vitae
Iulian Claudiu Manda
DATE PERSONALE

Data naşterii: 	20 decembrie 1975
Telefon: 	0351 / 413.413
Stagiul militar: 	Sublocotenent M.I. (r)
Starea civilă: 	Divorţat; un copil
 

EXPERIENȚA PROFESIONALĂ

2016 (decembrie)-prezent
21.12.2016 – prezent

 

2004-2016

 

2008 – decembrie 2016

 

13.09.2017 - prezent

 

 

24.04.2018 - prezent

Senator în Parlamentul României
 

- vicepreșeșdinte Senatul României

 

Deputat în Parlamentul României
 

 

- Membru Comisiade Buget-Finanţe a Camerei   Deputaţilor

- presedinte Comisia comună permanentă a Camerei Deputaţilor şi Senatului pentru exercitarea controlului parlamentar asupra activităţii S.R.I.

 

- președinte Comisia specială comună a Camerei Deputaților și Senatului privind analizarea și actualizarea cadrului normativ cu incidență în domeniul securității naționale

 

2004 – 2008: 	- Şeful grupului parlamentar de prietenie
Româno-Indoneziană
2004-2006: 	Secretar general TSD
2003-2004: 	Director al Casei de Cultură a Studenţilor
Craiova
2001-2003: 	Director adjunct cu probleme de tineret în
cadrul Direcţiei pentru Tineret şi Sport a judeţului
Dolj.
1995-2001: 	Director economic SC MADEXIM SRL, societate cu
profil vânzări engross şi endetail de produse
agroalimentare
1997-2004: 	Şef de Cabinet Parlamentar al domnului Deputat
Mihai Nicolescu (cu contract civil)
 

 

PREGĂTIRE PROFESIONALĂ

Din 2009: 	Doctorand în Management al Universităţii de
Stat Valahia din Târgovişte
2005: 	Absolvent al Colegiului Naţional de Apărare
2002-2003: 	Şcoala Academică Postuniversitară „Ovidiu
Şincai“, specializarea Management PoliticLucrare de dizertaţie cu titlul: „Resurse financiare
pentru sustenabilitatea politicilor publice“
1999-2001: 	Expert contabil atestat C.E.C.C.A.R. (Corpul
Experţilor Contabili şi Contabililor Autorizaţi din
România) – cel mai tânăr expert contabil la acea
dată din Oltenia
1994-1998: 	Universitatea din Craiova, Facultatea de
Ştiinţe Economice, Secţia Contabilitate şi
Informatică de Gestiune
 

ALTE CURSURI ȘI SPECIALIZĂRI

